epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,76.153,2.24072,3.29972,1.4258,0.02284,0.43374,0.09459,0.03542,1.99108,3.59654,1.27779,0.00018577,0.00018577,0.00018577
